CUSTOMER_ID,LOCATION,ACTIVITY,RATING
783,Washington,Senate,3
420,Athens,statues,5
530,Washington,White House,3
316,Washington,Senate,2
947,Athens,Acropole,4
487,Paris,movies,2
502,Rome,Forum of Rome,2
569,Paris,metro,4
668,Athens,statues,4
599,Rome,walking,6
532,Paris,Parliament,7
641,Rome,Forum of Rome,6
96,Athens,museums,2
137,Washington,restaurants,6
712,Paris,Eiffel Tower,1
605,Rome,Forum of Rome,4
948,Paris,Eiffel Tower,5
982,Paris,Parliament,5
152,Athens,restaurants,5
808,Washington,Senate,1
443,Washington,Senate,7
244,Rome,Forum of Rome,1
494,Athens,Acropole,3
333,Athens,Acropole,5
459,Athens,museums,1
712,Paris,metro,2
377,Athens,museums,4
116,Athens,Acropole,6
504,Athens,Acropole,3
144,Washington,White House,3
170,Paris,Montmartre,1
76,Rome,Forum of Rome,6
195,Athens,museums,7
308,Athens,Acropole,3
345,Rome,Forum of Rome,3
465,Paris,Parliament,3
62,Paris,Parliament,5
204,Paris,Eiffel Tower,7
696,Athens,Acropole,6
171,Washington,restaurants,2
18,Athens,Acropole,2
494,Washington,restaurants,1
983,Washington,restaurants,1
587,Washington,Senate,4
382,Rome,Forum of Rome,7
214,Paris,Eiffel Tower,6
128,Rome,Forum of Rome,5
255,Washington,White House,4
208,Paris,Eiffel Tower,3
407,Washington,White House,7
104,Athens,museums,6
932,Paris,movies,4
588,Athens,statues,7
773,Paris,Montmartre,1
21,Paris,Parliament,5
947,Washington,Senate,2
711,Rome,Forum of Rome,6
965,Paris,Eiffel Tower,4
162,Athens,restaurants,2
20,Athens,Acropole,6
355,Rome,Forum of Rome,5
892,Paris,Parliament,5
1,Washington,statues,4
24,Paris,Eiffel Tower,3
415,Rome,Forum of Rome,5
45,Athens,Acropole,2
59,Athens,restaurants,1
935,Paris,movies,7
538,Athens,Acropole,1
804,Washington,White House,3
91,Athens,museums,7
208,Washington,Senate,6
182,Athens,restaurants,4
408,Athens,museums,7
329,Washington,statues,3
276,Rome,Forum of Rome,7
948,Paris,metro,6
77,Paris,Eiffel Tower,2
605,Rome,Forum of Rome,7
938,Rome,Forum of Rome,4
539,Washington,restaurants,4
687,Washington,White House,3
242,Athens,restaurants,3
986,Paris,Parliament,2
123,Rome,Forum of Rome,7
728,Paris,Eiffel Tower,5
492,Paris,movies,5
571,Rome,walking,4
145,Washington,Senate,2
222,Athens,Acropole,4
59,Rome,Forum of Rome,3
133,Athens,statues,5
706,Paris,metro,7
808,Paris,Eiffel Tower,1
67,Athens,museums,6
792,Athens,restaurants,1
298,Washington,Senate,7
391,Athens,restaurants,4
296,Rome,Forum of Rome,1
387,Rome,Forum of Rome,6
950,Rome,Forum of Rome,6
160,Athens,Acropole,1
449,Athens,Acropole,3
360,Athens,restaurants,6
33,Rome,Forum of Rome,6
930,Paris,Eiffel Tower,4
945,Rome,Forum of Rome,1
670,Paris,Montmartre,3
753,Paris,metro,4
670,Paris,metro,7
302,Washington,restaurants,6
89,Rome,Forum of Rome,2
180,Athens,museums,5
367,Rome,Forum of Rome,6
362,Rome,Forum of Rome,3
806,Paris,Eiffel Tower,1
123,Paris,metro,7
281,Washington,statues,7
889,Rome,Forum of Rome,4
550,Washington,White House,4
434,Washington,statues,7
690,Rome,Forum of Rome,7
336,Rome,Forum of Rome,6
138,Rome,walking,5
204,Athens,museums,6
7,Rome,movies,4
253,Paris,Eiffel Tower,4
335,Athens,restaurants,2
277,Washington,White House,4
765,Paris,Eiffel Tower,5
573,Rome,Forum of Rome,5
788,Washington,White House,3
836,Athens,museums,4
244,Athens,restaurants,3
209,Athens,Acropole,3
416,Rome,Forum of Rome,1
233,Rome,Forum of Rome,1
498,Washington,Senate,2
48,Paris,Eiffel Tower,5
858,Athens,Acropole,5
961,Rome,walking,6
614,Rome,Forum of Rome,7
23,Athens,statues,2
749,Washington,White House,5
546,Paris,Eiffel Tower,6
611,Athens,museums,2
959,Paris,movies,4
533,Athens,statues,4
702,Paris,Eiffel Tower,7
887,Washington,White House,1
891,Rome,movies,4
893,Washington,Senate,5
12,Rome,Forum of Rome,4
282,Paris,Parliament,3
42,Athens,Acropole,3
460,Rome,Forum of Rome,2
923,Rome,movies,5
719,Washington,White House,1
290,Rome,Forum of Rome,6
327,Athens,Acropole,5
573,Rome,Forum of Rome,2
997,Athens,restaurants,3
205,Paris,Montmartre,7
273,Athens,Acropole,7
847,Rome,Forum of Rome,2
884,Washington,White House,2
581,Washington,White House,4
670,Washington,White House,7
712,Washington,Senate,1
209,Washington,White House,3
745,Rome,Forum of Rome,1
651,Athens,Acropole,3
243,Athens,Acropole,2
807,Athens,Acropole,4
651,Athens,statues,4
274,Athens,museums,4
293,Rome,Forum of Rome,7
302,Athens,restaurants,4
787,Paris,movies,6
638,Rome,Forum of Rome,7
575,Paris,metro,4
551,Paris,Montmartre,3
579,Rome,Forum of Rome,5
12,Washington,restaurants,1
790,Rome,Forum of Rome,3
577,Washington,Senate,2
72,Athens,Acropole,3
419,Washington,Senate,4
674,Washington,restaurants,4
766,Rome,Forum of Rome,5
374,Athens,Acropole,1
350,Washington,Senate,3
906,Rome,Forum of Rome,7
782,Paris,metro,3
648,Paris,Parliament,3
63,Washington,White House,6
215,Paris,Parliament,6
733,Paris,Eiffel Tower,3
585,Paris,metro,6
437,Washington,statues,3
774,Rome,movies,5
954,Paris,Parliament,3
517,Paris,metro,4
202,Athens,statues,1
112,Athens,restaurants,5
381,Rome,movies,4
605,Washington,Senate,6
801,Paris,movies,2
422,Athens,museums,4
920,Athens,Acropole,7
929,Washington,Senate,5
836,Paris,metro,3
711,Paris,Parliament,7
48,Paris,Parliament,2
110,Rome,movies,3
319,Paris,Eiffel Tower,3
464,Athens,statues,7
433,Washington,restaurants,3
155,Rome,Forum of Rome,2
677,Washington,Senate,2
365,Athens,statues,7
705,Rome,Forum of Rome,1
673,Paris,metro,6
962,Athens,Acropole,3
157,Washington,White House,1
603,Rome,Forum of Rome,3
51,Washington,White House,6
192,Paris,metro,1
130,Paris,Eiffel Tower,4
531,Athens,museums,1
184,Washington,White House,4
321,Paris,Parliament,6
832,Rome,Forum of Rome,4
414,Paris,Montmartre,1
703,Paris,movies,3
837,Athens,statues,4
454,Washington,White House,5
192,Washington,restaurants,1
640,Athens,restaurants,1
953,Washington,Senate,3
399,Rome,Forum of Rome,2
946,Washington,restaurants,3
926,Athens,restaurants,4
88,Paris,Montmartre,4
644,Washington,Senate,2
332,Athens,Acropole,6
634,Washington,restaurants,5
894,Paris,Parliament,4
542,Athens,museums,3
676,Washington,Senate,7
396,Athens,Acropole,5
525,Paris,Parliament,1
379,Athens,Acropole,2
637,Athens,museums,3
846,Rome,Forum of Rome,1
965,Rome,Forum of Rome,1
97,Washington,Senate,4
527,Rome,walking,3
103,Paris,Parliament,4
285,Athens,museums,2
414,Athens,Acropole,1
655,Athens,Acropole,2
368,Paris,Eiffel Tower,3
91,Washington,restaurants,4
982,Washington,Senate,4
889,Washington,White House,3
859,Athens,restaurants,3
451,Washington,White House,6
914,Athens,Acropole,5
750,Athens,statues,3
929,Paris,metro,5
120,Paris,movies,4
773,Rome,Forum of Rome,5
156,Athens,restaurants,1
558,Athens,statues,7
386,Rome,Forum of Rome,3
291,Washington,restaurants,2
930,Rome,movies,3
725,Athens,Acropole,2
755,Washington,Senate,2
101,Washington,Senate,1
615,Athens,statues,2
209,Rome,Forum of Rome,3
346,Paris,Eiffel Tower,2
103,Washington,White House,6
116,Rome,Forum of Rome,5
50,Washington,restaurants,3
119,Washington,White House,2
206,Washington,Senate,1
384,Paris,metro,6
332,Paris,Eiffel Tower,3
556,Rome,Forum of Rome,6
808,Rome,Forum of Rome,1
263,Paris,movies,3
677,Washington,White House,2
592,Paris,Eiffel Tower,7
803,Paris,Parliament,2
162,Paris,Montmartre,2
253,Athens,Acropole,5
689,Washington,Senate,3
392,Rome,movies,6
150,Paris,movies,4
184,Rome,Forum of Rome,2
904,Washington,restaurants,7
562,Washington,White House,2
951,Rome,Forum of Rome,3
182,Rome,Forum of Rome,3
780,Rome,Forum of Rome,2
49,Rome,Forum of Rome,3
557,Athens,Acropole,6
431,Rome,walking,6
931,Paris,Parliament,5
90,Paris,Eiffel Tower,5
648,Rome,Forum of Rome,2
717,Washington,restaurants,5
966,Paris,Eiffel Tower,2
635,Athens,statues,7
592,Rome,Forum of Rome,6
961,Athens,restaurants,4
157,Paris,Parliament,2
198,Washington,Senate,6
844,Washington,restaurants,6
868,Washington,Senate,7
707,Athens,restaurants,1
677,Washington,White House,1
230,Paris,Eiffel Tower,1
113,Rome,Forum of Rome,7
832,Rome,Forum of Rome,3
786,Rome,Forum of Rome,6
198,Washington,White House,2
224,Paris,Eiffel Tower,2
192,Paris,Eiffel Tower,1
645,Washington,restaurants,5
298,Athens,restaurants,7
460,Athens,restaurants,6
810,Paris,Eiffel Tower,4
915,Washington,statues,2
198,Rome,Forum of Rome,2
457,Paris,metro,5
978,Washington,restaurants,3
940,Athens,Acropole,7
259,Athens,Acropole,2
549,Rome,Forum of Rome,3
101,Athens,restaurants,7
612,Paris,Parliament,4
205,Washington,restaurants,6
410,Paris,metro,2
836,Paris,Eiffel Tower,3
218,Washington,White House,6
561,Paris,Montmartre,1
409,Rome,Forum of Rome,2
806,Athens,Acropole,6
520,Rome,Forum of Rome,6
457,Athens,restaurants,5
874,Washington,restaurants,3
780,Washington,Senate,4
928,Athens,restaurants,4
877,Washington,Senate,5
137,Paris,metro,6
965,Paris,Montmartre,6
674,Paris,Parliament,5
666,Rome,Forum of Rome,1
931,Athens,restaurants,2
502,Washington,Senate,4
881,Washington,restaurants,7
729,Athens,restaurants,5
50,Washington,restaurants,6
47,Washington,White House,2
703,Rome,Forum of Rome,7
478,Athens,restaurants,3
561,Athens,restaurants,7
597,Washington,restaurants,3
447,Rome,Forum of Rome,5
234,Rome,Forum of Rome,5
994,Athens,restaurants,6
599,Paris,Parliament,2
662,Rome,Forum of Rome,7
472,Rome,Forum of Rome,3
941,Athens,Acropole,5
335,Paris,metro,6
32,Rome,Forum of Rome,2
660,Paris,Parliament,1
181,Paris,Eiffel Tower,2
7,Rome,Forum of Rome,3
881,Paris,metro,6
947,Rome,Forum of Rome,1
437,Washington,restaurants,7
260,Athens,restaurants,5
82,Washington,restaurants,7
916,Rome,Forum of Rome,7
526,Washington,White House,6
397,Washington,White House,1
38,Athens,Acropole,6
911,Paris,Parliament,1
922,Rome,Forum of Rome,4
773,Rome,Forum of Rome,6
257,Paris,Parliament,4
300,Paris,Parliament,6
511,Washington,White House,5
363,Rome,Forum of Rome,5
280,Paris,Montmartre,2
820,Washington,Senate,5
986,Washington,Senate,6
467,Rome,Forum of Rome,1
715,Washington,statues,1
462,Rome,Forum of Rome,4
583,Paris,Montmartre,4
734,Rome,walking,1
195,Washington,Senate,4
19,Washington,Senate,3
961,Rome,Forum of Rome,5
12,Athens,Acropole,1
688,Washington,Senate,3
11,Athens,restaurants,2
313,Athens,Acropole,1
32,Athens,Acropole,1
436,Paris,Montmartre,2
602,Athens,restaurants,3
163,Paris,movies,7
676,Paris,Eiffel Tower,6
985,Washington,White House,5
6,Paris,movies,3
38,Washington,restaurants,1
96,Paris,Montmartre,7
562,Washington,White House,1
920,Rome,movies,1
288,Washington,restaurants,1
233,Washington,White House,3
72,Paris,metro,6
860,Rome,walking,2
399,Washington,Senate,7
96,Rome,Forum of Rome,6
864,Washington,White House,6
852,Athens,statues,5
180,Washington,Senate,4
968,Rome,walking,7
136,Washington,Senate,5
620,Washington,White House,1
9,Athens,Acropole,7
813,Athens,restaurants,3
595,Paris,metro,5
90,Athens,museums,3
347,Paris,Parliament,5
373,Athens,Acropole,1
548,Washington,Senate,4
345,Athens,museums,1
764,Washington,Senate,6
40,Paris,metro,7
875,Rome,Forum of Rome,2
557,Washington,White House,2
716,Paris,Parliament,2
169,Washington,White House,5
90,Paris,Eiffel Tower,1
709,Rome,movies,2
110,Paris,Parliament,4
366,Washington,White House,4
490,Rome,Forum of Rome,5
65,Washington,restaurants,5
855,Rome,Forum of Rome,1
242,Paris,Eiffel Tower,1
125,Athens,Acropole,2
969,Washington,restaurants,2
651,Athens,Acropole,7
475,Athens,statues,3
213,Paris,Parliament,2
991,Athens,Acropole,1
321,Paris,Eiffel Tower,3
463,Athens,restaurants,7
761,Rome,Forum of Rome,5
499,Rome,walking,1
346,Rome,Forum of Rome,2
82,Paris,metro,5
865,Athens,Acropole,2
7,Washington,Senate,6
687,Athens,restaurants,7
405,Washington,White House,6
922,Paris,Parliament,7
574,Athens,Acropole,6
970,Athens,museums,4
659,Athens,restaurants,3
135,Rome,Forum of Rome,6
933,Athens,museums,3
623,Rome,Forum of Rome,6
837,Rome,Forum of Rome,6
458,Washington,Senate,2
949,Washington,White House,5
857,Paris,metro,5
228,Paris,Montmartre,4
258,Washington,restaurants,1
996,Paris,Parliament,2
758,Washington,White House,3
552,Washington,White House,2
688,Paris,Montmartre,4
645,Paris,Parliament,3
428,Rome,walking,4
764,Rome,movies,1
515,Paris,Eiffel Tower,3
229,Rome,movies,1
587,Paris,Parliament,7
12,Paris,metro,1
300,Paris,Eiffel Tower,7
425,Washington,White House,2
40,Washington,White House,6
176,Athens,restaurants,4
472,Washington,restaurants,4
574,Paris,Montmartre,6
99,Washington,White House,7
146,Athens,museums,3
541,Washington,Senate,1
747,Rome,Forum of Rome,7
415,Athens,Acropole,3
665,Rome,Forum of Rome,7
99,Paris,metro,5
501,Paris,movies,4
819,Paris,Eiffel Tower,6
281,Rome,movies,3
568,Athens,Acropole,7
286,Rome,Forum of Rome,2
383,Athens,restaurants,1
310,Paris,movies,6
642,Athens,museums,3
992,Athens,Acropole,1
258,Rome,Forum of Rome,1
136,Athens,statues,6
746,Athens,Acropole,7
224,Washington,White House,5
440,Paris,Parliament,5
774,Paris,movies,5
916,Washington,restaurants,1
804,Athens,restaurants,1
106,Rome,Forum of Rome,1
713,Paris,metro,3
369,Washington,Senate,3
625,Athens,restaurants,6
998,Paris,metro,6
861,Rome,Forum of Rome,4
537,Washington,White House,5
934,Paris,Montmartre,3
293,Washington,statues,6
4,Paris,Parliament,7
756,Rome,Forum of Rome,4
631,Athens,museums,2
570,Paris,Eiffel Tower,2
292,Paris,Parliament,5
731,Athens,restaurants,3
316,Athens,Acropole,2
292,Athens,restaurants,6
920,Paris,Parliament,3
44,Rome,Forum of Rome,3
59,Rome,Forum of Rome,7
276,Rome,Forum of Rome,2
769,Washington,Senate,7
54,Paris,movies,1
489,Paris,movies,6
915,Athens,Acropole,7
488,Paris,Eiffel Tower,6
806,Athens,statues,4
617,Athens,statues,3
83,Washington,Senate,4
151,Paris,Parliament,6
896,Rome,movies,6
253,Rome,Forum of Rome,6
411,Paris,Eiffel Tower,5
400,Paris,Parliament,7
192,Washington,restaurants,3
470,Rome,Forum of Rome,5
20,Athens,restaurants,5
677,Athens,Acropole,3
338,Washington,White House,5
606,Washington,Senate,5
477,Rome,Forum of Rome,1
516,Washington,White House,1
66,Paris,metro,2
199,Washington,statues,5
308,Athens,museums,4
83,Rome,movies,5
207,Paris,Montmartre,2
69,Washington,Senate,6
541,Paris,Parliament,1
820,Washington,Senate,4
797,Paris,Parliament,7
327,Athens,Acropole,7
297,Rome,Forum of Rome,7
999,Paris,Parliament,6
21,Paris,Parliament,3
434,Washington,restaurants,4
34,Rome,Forum of Rome,2
642,Athens,restaurants,5
335,Rome,Forum of Rome,1
760,Paris,Parliament,7
580,Rome,movies,6
219,Washington,restaurants,7
9,Athens,Acropole,2
671,Athens,Acropole,5
875,Rome,Forum of Rome,4
614,Paris,metro,7
702,Athens,Acropole,4
418,Washington,restaurants,2
625,Paris,Montmartre,2
147,Rome,Forum of Rome,2
903,Washington,White House,6
10,Rome,Forum of Rome,7
649,Rome,Forum of Rome,4
967,Paris,metro,2
822,Washington,Senate,2
496,Paris,Parliament,1
719,Washington,White House,7
777,Athens,restaurants,1
455,Paris,Eiffel Tower,3
12,Paris,metro,6
559,Rome,movies,5
746,Washington,Senate,4
509,Washington,White House,2
230,Athens,Acropole,1
604,Rome,Forum of Rome,6
418,Athens,museums,2
569,Athens,Acropole,6
923,Rome,Forum of Rome,6
966,Washington,Senate,1
136,Athens,Acropole,2
263,Paris,metro,4
399,Washington,White House,1
653,Washington,restaurants,1
231,Athens,restaurants,2
836,Washington,statues,7
791,Washington,Senate,5
696,Rome,Forum of Rome,3
415,Paris,Parliament,5
219,Athens,restaurants,7
559,Paris,metro,3
168,Rome,Forum of Rome,7
421,Rome,Forum of Rome,7
916,Athens,statues,4
824,Rome,Forum of Rome,5
4,Paris,Eiffel Tower,7
568,Paris,movies,6
365,Paris,Eiffel Tower,5
222,Paris,metro,3
926,Rome,Forum of Rome,3
798,Paris,movies,3
756,Washington,Senate,2
166,Washington,White House,4
393,Paris,Eiffel Tower,7
909,Rome,Forum of Rome,3
27,Athens,Acropole,5
879,Rome,Forum of Rome,1
245,Athens,restaurants,6
431,Athens,statues,3
33,Washington,Senate,7
842,Paris,movies,1
319,Rome,movies,7
86,Athens,Acropole,1
574,Washington,restaurants,7
237,Paris,Parliament,1
953,Athens,restaurants,2
231,Athens,Acropole,2
896,Washington,restaurants,7
759,Rome,movies,6
455,Rome,Forum of Rome,5
865,Athens,museums,5
560,Washington,White House,1
619,Athens,Acropole,7
292,Rome,Forum of Rome,5
660,Paris,Eiffel Tower,1
306,Rome,walking,1
544,Paris,Parliament,6
964,Paris,Parliament,5
170,Washington,Senate,2
563,Athens,restaurants,2
16,Athens,restaurants,2
377,Paris,Parliament,1
697,Paris,Parliament,1
809,Paris,Eiffel Tower,3
513,Washington,restaurants,3
729,Athens,statues,7
406,Rome,movies,6
72,Paris,Eiffel Tower,6
396,Athens,restaurants,3
124,Washington,restaurants,7
39,Rome,Forum of Rome,1
939,Washington,White House,2
338,Rome,movies,6
251,Athens,museums,6
129,Washington,Senate,7
490,Washington,Senate,6
506,Athens,restaurants,3
676,Paris,Eiffel Tower,2
46,Paris,metro,3
506,Paris,movies,6
731,Paris,Parliament,5
849,Paris,Parliament,3
389,Rome,Forum of Rome,5
502,Paris,metro,2
892,Washington,restaurants,5
750,Washington,Senate,5
557,Rome,Forum of Rome,7
976,Athens,Acropole,1
152,Athens,statues,7
432,Athens,restaurants,1
539,Washington,Senate,3
815,Washington,White House,4
642,Paris,movies,7
546,Rome,Forum of Rome,2
129,Rome,Forum of Rome,6
729,Rome,Forum of Rome,5
70,Athens,statues,6
828,Washington,Senate,2
89,Rome,Forum of Rome,1
787,Washington,White House,1
513,Washington,statues,2
196,Paris,Eiffel Tower,2
420,Washington,Senate,5
440,Paris,Parliament,3
962,Rome,Forum of Rome,4
342,Rome,Forum of Rome,2
94,Athens,restaurants,2
240,Athens,Acropole,7
940,Paris,metro,1
936,Washington,White House,6
975,Rome,Forum of Rome,3
749,Athens,restaurants,2
744,Rome,Forum of Rome,5
177,Athens,museums,7
732,Washington,White House,1
128,Washington,restaurants,3
936,Paris,Eiffel Tower,1
492,Athens,restaurants,6
824,Washington,statues,7
218,Paris,metro,1
6,Washington,Senate,1
710,Washington,Senate,6
378,Washington,White House,3
268,Paris,Montmartre,3
802,Rome,Forum of Rome,1
221,Paris,Parliament,3
686,Paris,Parliament,1
201,Washington,White House,1
762,Washington,White House,5
8,Athens,Acropole,6
137,Athens,restaurants,1
636,Washington,Senate,6
301,Rome,Forum of Rome,5
931,Paris,metro,4
261,Rome,walking,3
406,Washington,Senate,6
748,Athens,statues,6
243,Washington,statues,4
841,Paris,Eiffel Tower,2
356,Athens,Acropole,2
200,Paris,Parliament,5
955,Paris,Eiffel Tower,5
347,Washington,White House,6
18,Washington,Senate,4
295,Athens,Acropole,4
54,Washington,statues,7
45,Washington,restaurants,6
570,Athens,restaurants,3
13,Rome,movies,1
668,Rome,walking,1
608,Athens,Acropole,5
234,Athens,museums,7
761,Rome,Forum of Rome,1
397,Rome,movies,7
434,Athens,Acropole,7
274,Rome,Forum of Rome,4
348,Paris,Eiffel Tower,6
597,Washington,statues,1
88,Athens,restaurants,7
540,Athens,museums,1
342,Paris,Montmartre,6
967,Rome,Forum of Rome,1
629,Athens,Acropole,7
7,Paris,Parliament,6
168,Washington,restaurants,6
499,Paris,metro,4
888,Washington,statues,4
393,Paris,movies,1
573,Washington,restaurants,6
740,Paris,Eiffel Tower,4
946,Washington,White House,2
279,Washington,restaurants,4
150,Washington,White House,2
716,Washington,White House,7
264,Washington,restaurants,1
733,Paris,metro,2
333,Rome,movies,3
519,Paris,Eiffel Tower,5
436,Rome,Forum of Rome,1
810,Washington,White House,3
875,Paris,metro,5
143,Washington,Senate,3
960,Athens,Acropole,4
422,Paris,Eiffel Tower,6
742,Paris,Eiffel Tower,4
949,Paris,Eiffel Tower,2
793,Athens,statues,4
498,Washington,White House,6
725,Athens,museums,4
909,Athens,Acropole,7
384,Athens,restaurants,7
481,Athens,museums,2
833,Paris,Parliament,1
975,Washington,statues,7
745,Rome,Forum of Rome,5
938,Washington,restaurants,6
80,Athens,Acropole,4
726,Washington,restaurants,7
444,Paris,metro,1
277,Rome,Forum of Rome,2
336,Paris,metro,2
285,Athens,Acropole,2
287,Paris,movies,5
638,Rome,movies,2
648,Washington,statues,3
464,Washington,Senate,6
960,Rome,Forum of Rome,2
381,Rome,movies,7
219,Rome,walking,4
814,Washington,restaurants,3
423,Washington,restaurants,6
295,Washington,restaurants,2
66,Athens,Acropole,1
513,Rome,Forum of Rome,4
114,Rome,Forum of Rome,6
907,Paris,metro,6
440,Paris,Montmartre,6
881,Paris,Parliament,5
705,Washington,Senate,4
521,Washington,restaurants,3
429,Rome,Forum of Rome,7
265,Athens,Acropole,2
889,Paris,movies,1
957,Rome,walking,1
407,Rome,Forum of Rome,7
427,Rome,movies,2
700,Washington,restaurants,7
248,Washington,White House,6
748,Rome,Forum of Rome,7
221,Washington,Senate,5
976,Rome,walking,3
344,Paris,Eiffel Tower,3
541,Paris,Eiffel Tower,7
100,Washington,restaurants,4
636,Athens,Acropole,7
590,Washington,Senate,6
348,Washington,Senate,1
481,Washington,White House,5
244,Athens,Acropole,3
474,Rome,Forum of Rome,7
800,Washington,White House,2
678,Paris,metro,6
825,Athens,Acropole,1
161,Athens,Acropole,7
993,Rome,Forum of Rome,5
584,Washington,White House,2
660,Paris,Parliament,2
258,Athens,restaurants,6
870,Rome,Forum of Rome,2
510,Paris,Eiffel Tower,7
950,Paris,Parliament,7
667,Paris,metro,2
656,Washington,restaurants,3
994,Paris,Parliament,7
184,Paris,Parliament,3
203,Paris,movies,2
169,Rome,Forum of Rome,1
916,Paris,metro,1
993,Paris,Montmartre,6
313,Rome,Forum of Rome,3
668,Washington,Senate,6
843,Washington,Senate,1
841,Athens,Acropole,7
660,Paris,Eiffel Tower,3
185,Paris,Montmartre,4
923,Paris,Montmartre,2
990,Athens,Acropole,4
715,Rome,movies,1
125,Paris,Eiffel Tower,5
564,Athens,Acropole,5
836,Rome,Forum of Rome,3
576,Rome,Forum of Rome,7
132,Rome,Forum of Rome,1
765,Athens,Acropole,5
697,Washington,restaurants,1
321,Athens,museums,1
475,Rome,Forum of Rome,3
948,Rome,walking,5
305,Paris,movies,5
496,Rome,Forum of Rome,3
105,Washington,Senate,2
135,Athens,restaurants,1
73,Washington,Senate,1
592,Washington,restaurants,3
200,Athens,Acropole,2
541,Athens,restaurants,4
717,Washington,restaurants,5
596,Athens,museums,6
253,Athens,Acropole,6
837,Washington,White House,4
576,Paris,metro,3
899,Rome,Forum of Rome,7
771,Rome,Forum of Rome,7
680,Rome,Forum of Rome,2
435,Washington,White House,1
119,Paris,Eiffel Tower,5
885,Rome,walking,4
576,Rome,Forum of Rome,2
25,Rome,Forum of Rome,2
546,Athens,Acropole,1
309,Paris,metro,1
253,Paris,movies,1
415,Rome,Forum of Rome,5
670,Paris,metro,5
785,Paris,Parliament,5
798,Rome,Forum of Rome,1
438,Washington,White House,2
577,Athens,statues,3
56,Athens,museums,2
33,Athens,museums,6
582,Paris,movies,4
677,Washington,White House,5
37,Athens,restaurants,5
559,Washington,Senate,6
794,Washington,statues,5
570,Washington,restaurants,2
539,Athens,Acropole,7
764,Paris,movies,2
767,Paris,Parliament,3
703,Washington,White House,6
786,Rome,Forum of Rome,3
188,Paris,Parliament,2
984,Rome,Forum of Rome,6
152,Washington,restaurants,7
821,Athens,statues,5
597,Athens,museums,5
816,Rome,movies,7
358,Athens,Acropole,3
76,Washington,White House,7
487,Rome,Forum of Rome,2
708,Paris,Eiffel Tower,3
442,Athens,Acropole,5
682,Washington,Senate,1
932,Paris,Parliament,5
629,Paris,Parliament,3
859,Paris,Parliament,5
672,Paris,movies,7
768,Rome,walking,4
152,Athens,restaurants,1
710,Paris,metro,4
174,Athens,restaurants,4
767,Washington,restaurants,4
451,Rome,Forum of Rome,7
172,Rome,walking,4
882,Athens,museums,1
443,Athens,Acropole,6
416,Athens,museums,3
758,Washington,White House,6
524,Athens,restaurants,5
431,Athens,Acropole,2
453,Paris,Eiffel Tower,7
432,Rome,Forum of Rome,5
483,Washington,restaurants,3
568,Rome,Forum of Rome,6
433,Paris,metro,3
489,Rome,walking,6
280,Paris,metro,2
47,Paris,metro,6
921,Paris,Parliament,6
945,Paris,Montmartre,3
227,Washington,Senate,1
384,Athens,Acropole,6
462,Athens,Acropole,2
777,Washington,White House,3
136,Rome,Forum of Rome,1
138,Washington,restaurants,4
477,Athens,Acropole,3
263,Rome,Forum of Rome,3
636,Athens,Acropole,2
911,Paris,Parliament,5
370,Paris,metro,2
303,Washington,Senate,7
688,Rome,Forum of Rome,7
763,Rome,Forum of Rome,2
64,Rome,Forum of Rome,7
401,Washington,White House,3
880,Paris,metro,6
395,Washington,White House,2
316,Athens,restaurants,4
561,Rome,Forum of Rome,6
363,Rome,movies,5
530,Paris,Eiffel Tower,5
744,Athens,Acropole,2
288,Paris,metro,4
450,Washington,statues,5
647,Rome,movies,4
217,Rome,Forum of Rome,6
347,Paris,Eiffel Tower,1
408,Paris,metro,3
525,Paris,Eiffel Tower,2
838,Washington,Senate,5
271,Paris,Parliament,7
374,Paris,Parliament,7
280,Washington,restaurants,3
433,Rome,Forum of Rome,5
650,Athens,Acropole,3
647,Rome,movies,2
539,Washington,White House,4
925,Athens,statues,1
297,Rome,Forum of Rome,4
391,Rome,Forum of Rome,3
20,Paris,movies,6
430,Rome,Forum of Rome,4
987,Paris,Eiffel Tower,3
740,Athens,restaurants,6
620,Paris,movies,3
905,Washington,Senate,2
230,Paris,Eiffel Tower,5
834,Athens,Acropole,3
12,Rome,Forum of Rome,3
968,Rome,Forum of Rome,4
744,Rome,Forum of Rome,2
513,Paris,Montmartre,6
819,Rome,Forum of Rome,5
336,Rome,movies,1
769,Athens,museums,6
50,Washington,Senate,6
726,Washington,Senate,1
379,Athens,Acropole,3
509,Paris,Eiffel Tower,3
711,Athens,Acropole,7
193,Athens,restaurants,6
632,Washington,White House,1
924,Athens,Acropole,1
22,Rome,Forum of Rome,7
525,Athens,Acropole,6
620,Athens,museums,7
423,Paris,Montmartre,4
387,Athens,Acropole,6
906,Athens,Acropole,2
12,Paris,metro,2
337,Paris,Montmartre,3
215,Athens,Acropole,1
32,Rome,Forum of Rome,2
204,Paris,Parliament,7
512,Rome,Forum of Rome,3
614,Rome,Forum of Rome,1
487,Paris,Parliament,5
354,Rome,Forum of Rome,2
375,Rome,Forum of Rome,2
224,Rome,Forum of Rome,5
269,Washington,Senate,4
285,Washington,Senate,7
807,Athens,Acropole,6
122,Rome,Forum of Rome,5
198,Washington,Senate,1
74,Washington,White House,1
164,Paris,Eiffel Tower,7
7,Washington,statues,1
267,Rome,Forum of Rome,1
285,Rome,Forum of Rome,1
300,Paris,Parliament,5
162,Paris,metro,7
